,meas_wm,wm_019,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
1053,0.11,0.15870808237516082,19,S32-14-3,21,2,0.0,43.0,226.0,14.0,0.0153938040025899,1,1a,1,1
1054,0.12,0.17205079726510797,19,S32-14-3,27,2,0.0,43.0,245.0,14.0,0.0153938040025899,1,1a,1,1
1055,0.14,0.17161852746148012,19,S32-20-1,27,2,0.0,40.0,218.0,20.0,0.0314159265358979,2,1a,1,1
1056,0.16,0.18578886459132707,19,S32-20-1,28,2,0.0,40.0,236.0,20.0,0.0314159265358979,2,1a,1,1
1057,0.09,0.09339163710723711,19,S32-20-1,25,2,0.0,40.0,161.0,20.0,0.0314159265358979,1,1a,1,1
1058,0.11,0.10615322727095898,19,S32-20-1,26,2,0.0,40.0,183.0,20.0,0.0314159265358979,1,1a,1,1
1059,0.11,0.1582354312832913,19,S32-20-2,31,2,0.0,40.0,201.0,20.0,0.0314159265358979,2,1a,1,1
1060,0.08,0.09397170938740629,19,S32-20-2,30,2,0.0,40.0,162.0,20.0,0.0314159265358979,1,1a,1,1
1061,0.12,0.1700440455581638,19,S32-20-2,32,2,0.0,40.0,216.0,20.0,0.0314159265358979,2,1a,1,1
1062,0.14,0.18578886459132707,19,S32-20-2,33,2,0.0,40.0,236.0,20.0,0.0314159265358979,2,1a,1,1
1063,0.14,0.1810654188813781,19,S32-20-3,35,2,0.0,40.0,230.0,20.0,0.0314159265358979,2,1a,1,1
1064,0.09,0.09687207078825216,19,S32-20-3,32,2,0.0,40.0,167.0,20.0,0.0314159265358979,1,1a,1,1
1065,0.12,0.16610784079987295,19,S32-20-3,34,2,0.0,40.0,211.00000000000003,20.0,0.0314159265358979,2,1a,1,1
1066,0.11,0.11253402235281988,19,S32-20-3,33,2,0.0,40.0,194.0,20.0,0.0314159265358979,1,1a,1,1
1067,0.09,0.09397170938740629,19,S32-20-3,30,2,0.0,40.0,162.0,20.0,0.0314159265358979,1,1a,1,1
1097,0.054,0.09450857925331332,21,B3-a,1,2,0.0,25.0,178.90117961623108,16.0,0.0213517093624509,1,2,1,1
1098,0.063,0.10390875974995557,21,B3-a,2,2,0.0,25.0,196.74238877287843,16.0,0.0213517093624509,1,2,1,1
1099,0.07,0.15377602424875556,21,B3-a,3,2,0.0,25.0,214.59243406138305,16.0,0.0213517093624509,2,2,1,1
1100,0.088,0.16653264683277938,21,B3-a,4,2,0.0,25.0,232.4515983134557,16.0,0.0213517093624509,2,2,1,1
1101,0.094,0.17928892491416995,21,B3-a,5,2,0.0,25.0,250.32017825099103,16.0,0.0213517093624509,2,2,1,1
1102,0.109,0.1920448867231718,21,B3-a,6,2,0.0,25.0,268.1984854301332,16.0,0.0213517093624509,2,2,1,1
1103,0.115,0.2048005628253551,21,B3-a,7,2,0.0,25.0,286.08684726028974,16.0,0.0213517093624509,2,2,1,1
1104,0.12,0.21755598632499745,21,B3-a,8,2,0.0,25.0,303.98560812728255,16.0,0.0213517093624509,2,2,1,1
1105,0.125,0.2303111930822382,21,B3-a,9,2,0.0,25.0,321.8951306073301,16.0,0.0213517093624509,2,2,1,1
1106,0.05,0.08511323105173758,21,B3-b,2,2,0.0,25.0,161.05426311128662,16.0,0.0213517093624509,1,2,1,1
1107,0.062,0.09451430046140355,21,B3-b,3,2,0.0,25.0,178.8850176480575,16.0,0.0213517093624509,1,2,1,1
1108,0.069,0.10391506505943796,21,B3-b,4,2,0.0,25.0,196.72426905263436,16.0,0.0213517093624509,1,2,1,1
1109,0.069,0.1537853771995297,21,B3-b,5,2,0.0,25.0,214.57228476494464,16.0,0.0213517093624509,2,2,1,1
1110,0.081,0.16654279835694216,21,B3-b,6,2,0.0,25.0,232.42934511427345,16.0,0.0213517093624509,2,2,1,1
1111,0.086,0.17929987761271085,21,B3-b,7,2,0.0,25.0,250.29574417627157,16.0,0.0213517093624509,2,2,1,1
1112,0.085,0.1920566429469835,21,B3-b,8,2,0.0,25.0,268.1717907036168,16.0,0.0213517093624509,2,2,1,1
1113,0.098,0.20481312465571175,21,B3-b,9,2,0.0,25.0,286.0578091414208,16.0,0.0213517093624509,2,2,1,1
1114,0.112,0.2175693555415152,21,B3-b,10,2,0.0,25.0,303.9541407193404,16.0,0.0213517093624509,2,2,1,1
1115,0.108,0.23032537113792956,21,B3-b,11,2,0.0,25.0,321.86114466660456,16.0,0.0213517093624509,2,2,1,1
1143,0.063,0.21035745178393583,23,BSTN3-16,3,1,0.0,50.0,258.5445369133508,16.0,0.0218545575901898,2,2,1,1
1144,0.117,0.2734823563873043,23,BSTN3-16,4,1,0.0,50.0,336.1296145512977,16.0,0.0218545575901898,2,2,1,1
1150,0.24,0.13251752706730663,23,LTN12B,1,2,0.0,44.0,176.8388256576615,12.0,0.0113097335529232,1,1a,1,4
1151,0.15,0.13251752706730663,23,LTN12B,2,2,0.0,44.0,176.8388256576615,12.0,0.0113097335529232,1,1a,1,51
1155,0.075,0.11840029585565914,23,STN12,1,2,0.0,44.0,158.0,12.0,0.0113097335529232,1,1a,1,1
1156,0.063,0.11540282001121205,23,STN12,2,2,0.0,44.0,153.99999999999997,12.0,0.0113097335529232,1,1a,1,1
1157,0.092,0.12964083027233564,23,STN12,3,2,0.0,44.0,173.0,12.0,0.0113097335529232,1,1a,1,1
1158,0.125,0.15886621975569454,23,STN12,4,2,0.0,44.0,212.0,12.0,0.0113097335529232,1,1a,1,1
1159,0.15,0.34374624773284035,23,STN12,5,2,0.0,44.0,337.99999999999994,12.0,0.0113097335529232,2,1a,1,1
1160,0.131,0.16756088994293866,23,STN16,4,2,0.0,42.0,196.0,16.0,0.0201061929829746,2,1a,1,1
1161,0.16,0.2556158474129524,23,STN16,5,2,0.0,42.0,299.0,16.0,0.0201061929829746,2,1a,1,1
1162,0.195,0.19858277469461819,23,STS12,5,2,0.0,44.0,265.0,12.0,0.0113097335529232,1,1a,1,1
1163,0.167,0.21287072242750885,23,STS16,7,2,0.0,42.0,249.0,16.0,0.0201061929829746,2,1a,1,1
1164,0.144,0.11174564786642688,24,25-20-00,11,1,0.0,32.0,186.2324603821358,22.483870967741936,0.0210038707586994,2,2,1,1
1165,0.211,0.16435716777354126,24,25-20-00,12,1,0.0,32.0,273.91348406242673,22.483870967741936,0.0213705643150296,2,2,1,1
1166,0.148,0.11174564786642688,24,25-20-00,11,2,0.0,32.0,186.2324603821358,22.483870967741936,0.0210038707586994,2,2,1,1
1167,0.229,0.16435716777354126,24,25-20-00,12,2,0.0,32.0,273.91348406242673,22.483870967741936,0.0213705643150296,2,2,1,1
1168,0.132,0.12479160314899887,24,25-20-10,5,1,0.0,32.0,207.97451832082936,22.483870967741936,0.0210897310978935,2,2,1,1
1169,0.182,0.19115125701705396,24,25-20-10,6,1,0.0,32.0,318.56783310233305,22.483870967741936,0.0215813227149645,2,2,1,1
1170,0.164,0.12479160314899887,24,25-20-10,5,2,0.0,32.0,207.97451832082936,22.483870967741936,0.0210897310978935,2,2,1,1
1171,0.233,0.19115125701705396,24,25-20-10,6,2,0.0,32.0,318.56783310233305,22.483870967741936,0.0215813227149645,2,2,1,1
1172,0.157,0.12479160314899887,24,25-20-30,5,1,0.0,32.0,207.97451832082936,22.483870967741936,0.0210897310978935,2,2,1,1
1173,0.235,0.19115125701705396,24,25-20-30,6,1,0.0,32.0,318.56783310233305,22.483870967741936,0.0215813227149645,2,2,1,1
1174,0.184,0.12479160314899887,24,25-20-30,5,2,0.0,32.0,207.97451832082936,22.483870967741936,0.0210897310978935,2,2,1,1
1177,0.059,0.12408225775365436,25,S1-2,3,1,0.0,19.0,257.0042246505561,14.0,0.029782162209004,2,2,1,1
1178,0.088,0.14123345871554627,25,S1-2,4,1,0.0,19.0,292.70412435112644,14.0,0.029782162209004,2,2,1,1
1179,0.061,0.24658461962510125,25,S1-4,3,1,0.0,20.0,296.2285031211348,22.0,0.0250251949364295,2,2,1,1
1180,0.071,0.2727055853033359,25,S1-4,4,1,0.0,20.0,327.7819575092597,22.0,0.0250251949364295,2,2,1,1
1181,0.18,0.1123141202439615,27,16-20T,4,2,0.0,32.0,150.0,15.36842105263158,0.0169878713860781,1,1a,1,1
1182,0.209,0.1698938258890324,27,16-20T,5,2,0.0,32.0,226.9,15.36842105263158,0.0169878713860781,1,1a,1,1
1183,0.235,0.2923536549950318,27,16-20T,6,2,0.0,32.0,287.7,15.36842105263158,0.0169878713860781,2,1a,1,1
1184,0.148,0.204028963089252,27,25-20T,6,2,0.0,32.0,251.3,23.607142857142858,0.0309696542861616,2,1a,1,1
1185,0.15,0.26045559633518517,27,25-20T,7,2,0.0,32.0,320.8,23.607142857142858,0.0309696542861616,2,1a,1,1
1186,0.13,0.22044322697048493,28,S-20-40,2,2,0.0,40.0,265.3908676057355,20.0,0.0167551608191455,1,1a,1,1
1187,0.13,0.26704366925360096,28,S-20-40,3,2,0.0,40.0,321.4929850456286,20.0,0.0167551608191455,1,1a,1,1
1188,0.05,0.10370474132300958,28,S-32-40,2,2,0.0,40.0,157.28984610253718,32.0,0.0402123859659493,1,1a,1,1
1200,0.089,0.11341766386385298,29,350-20-1,4,1,0.0,30.0,160.62962605538334,20.0,0.0224399475256413,2,2,1,1
1201,0.118,0.1374230228047372,29,350-20-1,5,1,0.0,30.0,194.6276092498548,20.0,0.0224399475256413,2,2,1,1
1202,0.15,0.16164216733971418,29,350-20-1,6,1,0.0,30.0,228.92836979721167,20.0,0.0224399475256413,2,2,1,1
1203,0.183,0.18582568984814116,29,350-20-1,7,1,0.0,30.0,263.17868006540454,20.0,0.0224399475256413,2,2,1,1
1204,0.214,0.21002673254441362,29,350-20-1,8,1,0.0,30.0,297.45380358689647,20.0,0.0224399475256413,2,2,1,1
1205,0.054,0.11321306657333788,29,350-20-2,4,1,0.0,30.0,160.33986178809218,20.0,0.0224399475256413,2,2,1,1
1206,0.076,0.13735703367068317,29,350-20-2,5,1,0.0,30.0,194.53415105678584,20.0,0.0224399475256413,2,2,1,1
1207,0.096,0.1615668942004104,29,350-20-2,6,1,0.0,30.0,228.8217629794862,20.0,0.0224399475256413,2,2,1,1
1208,0.116,0.1854443525152346,29,350-20-2,7,1,0.0,30.0,262.6386048152277,20.0,0.0224399475256413,2,2,1,1
1209,0.134,0.20955864917907252,29,350-20-2,8,1,0.0,30.0,296.790872845987,20.0,0.0224399475256413,2,2,1,1
