,meas_wmax,wmax_001a,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
900,0.175,0.3187442474053237,19,S20-14-2,26,2,0.0,43.0,229.0,14.0,0.0153938040025899,1,1a,1,1
901,0.129,0.24358184845384998,19,S20-14-2,24,2,0.0,43.0,175.0,14.0,0.0153938040025899,1,1a,1,1
902,0.129,0.2407980559000917,19,S20-14-2,17,2,0.0,43.0,173.0,14.0,0.0153938040025899,1,1a,1,1
903,0.107,0.22270340430066288,19,S20-14-2,13,2,0.0,43.0,160.0,14.0,0.0153938040025899,1,1a,1,1
904,0.138,0.2616765000532788,19,S20-14-3,24,2,0.0,43.0,188.0,14.0,0.0153938040025899,1,1a,1,1
905,0.138,0.2588927074995206,19,S20-14-3,16,2,0.0,43.0,186.0,14.0,0.0153938040025899,1,1a,1,1
906,0.138,0.2616765000532788,19,S20-14-3,17,2,0.0,43.0,188.0,14.0,0.0153938040025899,1,1a,1,1
907,0.219,0.3785957873111268,19,S20-14-3,27,2,0.0,43.0,272.0,14.0,0.0153938040025899,2,1a,1,1
908,0.138,0.2602846037763997,19,S20-14-3,20,2,0.0,43.0,187.0,14.0,0.0153938040025899,1,1a,1,1
909,0.107,0.22270340430066288,19,S20-14-3,10,2,0.0,43.0,160.0,14.0,0.0153938040025899,1,1a,1,1
910,0.129,0.2407980559000917,19,S20-14-3,11,2,0.0,43.0,173.0,14.0,0.0153938040025899,1,1a,1,1
911,0.107,0.22270340430066288,19,S20-14-3,23,2,0.0,43.0,160.0,14.0,0.0153938040025899,1,1a,1,1
912,0.17,0.20428038736727766,19,S20-20-1,33,2,0.0,40.0,182.0,20.0,0.0314159265358979,2,1a,1,1
913,0.175,0.2720945238813958,19,S20-20-1,34,2,0.0,40.0,220.0,20.0,0.0314159265358979,2,1a,1,1
914,0.196,0.27744827150093143,19,S20-20-2,27,2,0.0,40.0,223.0,20.0,0.0314159265358979,2,1a,1,1
915,0.17,0.20963413498681327,19,S20-20-2,26,2,0.0,40.0,185.0,20.0,0.0314159265358979,2,1a,1,1
916,0.175,0.26317161118216975,19,S20-20-3,31,2,0.0,40.0,215.00000000000003,20.0,0.0314159265358979,2,1a,1,1
917,0.189,0.35632544688106055,19,S22-14-1,32,2,0.0,43.0,256.0,14.0,0.0153938040025899,1,1a,1,1
918,0.203,0.3076090771902906,19,S22-14-1,26,2,0.0,43.0,221.00000000000003,14.0,0.0153938040025899,1,1a,1,1
919,0.158,0.2867306330371034,19,S22-14-1,24,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
920,0.286,0.45375818626260056,19,S22-14-1,34,2,0.0,43.0,326.0,14.0,0.0153938040025899,1,1a,1,1
921,0.172,0.27141977399143286,19,S22-14-1,16,2,0.0,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
922,0.183,0.30064959580589484,19,S22-14-1,28,2,0.0,43.0,216.0,14.0,0.0153938040025899,1,1a,1,1
923,0.175,0.3354470027278734,19,S22-14-1,29,2,0.0,43.0,241.0,14.0,0.0153938040025899,1,1a,1,1
924,0.207,0.40086612774119307,19,S22-14-1,33,2,0.0,43.0,288.0,14.0,0.0153938040025899,1,1a,1,1
925,0.203,0.3076090771902906,19,S22-14-1,25,2,0.0,43.0,221.00000000000003,14.0,0.0153938040025899,1,1a,1,1
926,0.175,0.331271313897236,19,S22-14-1,31,2,0.0,43.0,238.00000000000003,14.0,0.0153938040025899,1,1a,1,1
927,0.158,0.2867306330371034,19,S22-14-1,30,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
928,0.183,0.30621718091341144,19,S22-14-1,22,2,0.0,43.0,220.0,14.0,0.0153938040025899,1,1a,1,1
929,0.158,0.2867306330371034,19,S22-14-1,21,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
930,0.251,0.37302820220361027,19,S22-14-2,29,2,0.0,43.0,268.0,14.0,0.0153938040025899,1,1a,1,1
931,0.215,0.4106094016793472,19,S22-14-2,30,2,0.0,43.0,295.0,14.0,0.0153938040025899,1,1a,1,1
932,0.183,0.30204149208277403,19,S22-14-2,25,2,0.0,43.0,217.00000000000003,14.0,0.0153938040025899,1,1a,1,1
933,0.158,0.2811630479295868,19,S22-14-2,13,2,0.0,43.0,202.0,14.0,0.0153938040025899,1,1a,1,1
934,0.158,0.2797711516527077,19,S22-14-2,9,2,0.0,43.0,201.0,14.0,0.0153938040025899,1,1a,1,1
935,0.165,0.29508201069837825,19,S22-14-2,22,2,0.0,43.0,212.0,14.0,0.0153938040025899,1,1a,1,1
936,0.175,0.33266321017411515,19,S22-14-2,28,2,0.0,43.0,239.0,14.0,0.0153938040025899,1,1a,1,1
937,0.165,0.29508201069837825,19,S22-14-2,10,2,0.0,43.0,212.0,14.0,0.0153938040025899,1,1a,1,1
938,0.256,0.46350146020075456,19,S22-14-2,31,2,0.0,43.0,333.0,14.0,0.0153938040025899,1,1a,1,1
939,0.193,0.31596045485156543,19,S22-14-2,26,2,0.0,43.0,227.0,14.0,0.0153938040025899,1,1a,1,1
940,0.183,0.30621718091341144,19,S22-14-2,14,2,0.0,43.0,220.0,14.0,0.0153938040025899,1,1a,1,1
941,0.165,0.29090632186774085,19,S22-14-2,21,2,0.0,43.0,209.0,14.0,0.0153938040025899,1,1a,1,1
942,0.286,0.46071766764699623,19,S22-14-2,33,2,0.0,43.0,331.0,14.0,0.0153938040025899,1,1a,1,1
943,0.165,0.29090632186774085,19,S22-14-2,17,2,0.0,43.0,209.0,14.0,0.0153938040025899,1,1a,1,1
944,0.165,0.29508201069837825,19,S22-14-2,18,2,0.0,43.0,212.0,14.0,0.0153938040025899,1,1a,1,1
945,0.283,0.42731215700189684,19,S22-14-3,29,2,0.0,43.0,307.0,14.0,0.0153938040025899,1,1a,1,1
946,0.203,0.31456855857468624,19,S22-14-3,27,2,0.0,43.0,226.0,14.0,0.0153938040025899,1,1a,1,1
947,0.193,0.3229199362359611,19,S22-14-3,25,2,0.0,43.0,232.0,14.0,0.0153938040025899,1,1a,1,1
948,0.251,0.37302820220361027,19,S22-14-3,30,2,0.0,43.0,268.0,14.0,0.0153938040025899,1,1a,1,1
949,0.165,0.2881225293139825,19,S22-14-3,16,2,0.0,43.0,207.0,14.0,0.0153938040025899,1,1a,1,1
950,0.183,0.2992576995290157,19,S22-14-3,24,2,0.0,43.0,215.00000000000003,14.0,0.0153938040025899,1,1a,1,1
951,0.298,0.4760285266926668,19,S22-14-3,35,2,0.0,43.0,342.0,14.0,0.0153938040025899,1,1a,1,1
952,0.298,0.47742042296954595,19,S22-14-3,33,2,0.0,43.0,343.0,14.0,0.0153938040025899,1,1a,1,1
953,0.283,0.43009594955565517,19,S22-14-3,34,2,0.0,43.0,309.0,14.0,0.0153938040025899,1,1a,1,1
954,0.183,0.30064959580589484,19,S22-14-3,20,2,0.0,43.0,216.0,14.0,0.0153938040025899,1,1a,1,1
955,0.183,0.30064959580589484,19,S22-14-3,17,2,0.0,43.0,216.0,14.0,0.0153938040025899,1,1a,1,1
956,0.193,0.3173523511284445,19,S22-14-3,21,2,0.0,43.0,228.0,14.0,0.0153938040025899,1,1a,1,1
957,0.283,0.42731215700189684,19,S22-14-3,31,2,0.0,43.0,307.0,14.0,0.0153938040025899,1,1a,1,1
958,0.251,0.36606872081921454,19,S22-14-3,26,2,0.0,43.0,263.0,14.0,0.0153938040025899,1,1a,1,1
959,0.283,0.4259202607250177,19,S22-14-3,28,2,0.0,43.0,306.0,14.0,0.0153938040025899,1,1a,1,1
960,0.286,0.457933875093238,19,S22-14-3,32,2,0.0,43.0,329.0,14.0,0.0153938040025899,1,1a,1,1
961,0.139,0.17774442096858328,19,S22-20-1,31,2,0.0,40.0,166.0,20.0,0.0314159265358979,1,1a,1,1
962,0.131,0.16917842477732628,19,S22-20-1,30,2,0.0,40.0,158.0,20.0,0.0314159265358979,1,1a,1,1
963,0.131,0.16061242858606925,19,S22-20-1,32,2,0.0,40.0,150.0,20.0,0.0314159265358979,1,1a,1,1
964,0.162,0.200230160970633,19,S22-20-1,34,2,0.0,40.0,187.0,20.0,0.0314159265358979,1,1a,1,1
965,0.199,0.23984789335519674,19,S22-20-1,35,2,0.0,40.0,224.00000000000003,20.0,0.0314159265358979,2,1a,1,1
966,0.139,0.17774442096858328,19,S22-20-1,33,2,0.0,40.0,166.0,20.0,0.0314159265358979,1,1a,1,1
967,0.131,0.167036925729512,19,S22-20-2,29,2,0.0,40.0,156.0,20.0,0.0314159265358979,1,1a,1,1
968,0.162,0.1991594114467259,19,S22-20-2,30,2,0.0,40.0,186.0,20.0,0.0314159265358979,1,1a,1,1
969,0.131,0.16810767525341916,19,S22-20-2,27,2,0.0,40.0,157.0,20.0,0.0314159265358979,1,1a,1,1
970,0.199,0.23770639430738247,19,S22-20-2,31,2,0.0,40.0,222.0,20.0,0.0314159265358979,2,1a,1,1
971,0.162,0.2034424095423544,19,S22-20-3,29,2,0.0,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
972,0.199,0.24198939240301098,19,S22-20-3,30,2,0.0,40.0,226.0,20.0,0.0314159265358979,2,1a,1,1
973,0.131,0.16168317810997637,19,S22-20-3,28,2,0.0,40.0,151.0,20.0,0.0314159265358979,1,1a,1,1
974,0.119,0.26585218888391626,19,S30-14-1,26,2,0.0,43.0,191.0,14.0,0.0153938040025899,1,1a,1,1
975,0.119,0.26585218888391626,19,S30-14-1,22,2,0.0,43.0,191.0,14.0,0.0153938040025899,1,1a,1,1
976,0.111,0.23662236706945425,19,S30-14-1,28,2,0.0,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
977,0.121,0.29508201069837825,19,S30-14-1,24,2,0.0,43.0,212.0,14.0,0.0153938040025899,1,1a,1,1
978,0.129,0.2881225293139825,19,S30-14-1,30,2,0.0,43.0,207.0,14.0,0.0153938040025899,1,1a,1,1
979,0.119,0.26585218888391626,19,S30-14-1,18,2,0.0,43.0,191.0,14.0,0.0153938040025899,1,1a,1,1
980,0.119,0.27141977399143286,19,S30-14-1,19,2,0.0,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
981,0.238,0.46071766764699623,19,S30-14-1,34,2,0.0,43.0,331.0,14.0,0.0153938040025899,2,1a,1,1
982,0.119,0.272811670268312,19,S30-14-1,29,2,0.0,43.0,196.0,14.0,0.0153938040025899,1,1a,1,1
983,0.152,0.2783792553758286,19,S30-14-1,23,2,0.0,43.0,200.0,14.0,0.0153938040025899,1,1a,1,1
984,0.117,0.25193322611512486,19,S30-14-1,14,2,0.0,43.0,181.0,14.0,0.0153938040025899,1,1a,1,1
985,0.168,0.3493659654966648,19,S30-14-1,32,2,0.0,43.0,251.0,14.0,0.0153938040025899,1,1a,1,1
986,0.129,0.2895144255908617,19,S30-14-1,27,2,0.0,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
987,0.153,0.31596045485156543,19,S30-14-1,31,2,0.0,43.0,227.0,14.0,0.0153938040025899,1,1a,1,1
988,0.202,0.399474231464314,19,S30-14-1,33,2,0.0,43.0,287.0,14.0,0.0153938040025899,1,1a,1,1
989,0.117,0.24636564100760827,19,S30-14-1,17,2,0.0,43.0,177.0,14.0,0.0153938040025899,1,1a,1,1
990,0.112,0.233838574515696,19,S30-14-2,15,2,0.0,43.0,168.0,14.0,0.0153938040025899,1,1a,1,1
991,0.114,0.2575008112226414,19,S30-14-2,20,2,0.0,43.0,185.0,14.0,0.0153938040025899,1,1a,1,1
992,0.121,0.2978658032521366,19,S30-14-2,23,2,0.0,43.0,214.0,14.0,0.0153938040025899,1,1a,1,1
993,0.112,0.23105478196193768,19,S30-14-2,11,2,0.0,43.0,166.0,14.0,0.0153938040025899,1,1a,1,1
994,0.168,0.34519027666602736,19,S30-14-2,31,2,0.0,43.0,248.0,14.0,0.0153938040025899,1,1a,1,1
995,0.168,0.3479740692197857,19,S30-14-2,34,2,0.0,43.0,250.0,14.0,0.0153938040025899,1,1a,1,1
996,0.111,0.2380142633463334,19,S30-14-2,8,2,0.0,43.0,171.0,14.0,0.0153938040025899,1,1a,1,1
997,0.111,0.2380142633463334,19,S30-14-2,12,2,0.0,43.0,171.0,14.0,0.0153938040025899,1,1a,1,1
998,0.114,0.2616765000532788,19,S30-14-2,17,2,0.0,43.0,188.0,14.0,0.0153938040025899,1,1a,1,1
999,0.238,0.457933875093238,19,S30-14-2,36,2,0.0,43.0,329.0,14.0,0.0153938040025899,2,1a,1,1
1000,0.129,0.2936901144214991,19,S30-14-2,26,2,0.0,43.0,211.0,14.0,0.0153938040025899,1,1a,1,1
1001,0.112,0.23244667823881685,19,S30-14-2,24,2,0.0,43.0,167.0,14.0,0.0153938040025899,1,1a,1,1
1002,0.144,0.30621718091341144,19,S30-14-2,30,2,0.0,43.0,220.0,14.0,0.0153938040025899,1,1a,1,1
1003,0.188,0.4078256091255888,19,S30-14-2,35,2,0.0,43.0,293.0,14.0,0.0153938040025899,1,1a,1,1
1004,0.153,0.3201361436822029,19,S30-14-2,27,2,0.0,43.0,230.0,14.0,0.0153938040025899,1,1a,1,1
1005,0.152,0.2769873590989494,19,S30-14-2,21,2,0.0,43.0,199.0,14.0,0.0153938040025899,1,1a,1,1
1006,0.114,0.2575008112226414,19,S30-14-2,25,2,0.0,43.0,185.0,14.0,0.0153938040025899,1,1a,1,1
1007,0.117,0.253325122392004,19,S30-14-2,16,2,0.0,43.0,182.0,14.0,0.0153938040025899,1,1a,1,1
1008,0.112,0.233838574515696,19,S30-14-2,19,2,0.0,43.0,168.0,14.0,0.0153938040025899,1,1a,1,1
1009,0.129,0.2936901144214991,19,S30-14-2,22,2,0.0,43.0,211.0,14.0,0.0153938040025899,1,1a,1,1
1010,0.168,0.3493659654966648,19,S30-14-2,28,2,0.0,43.0,251.0,14.0,0.0153938040025899,1,1a,1,1
1011,0.152,0.2811630479295868,19,S30-14-2,29,2,0.0,43.0,202.0,14.0,0.0153938040025899,1,1a,1,1
1012,0.177,0.3632849282654563,19,S30-14-2,32,2,0.0,43.0,261.0,14.0,0.0153938040025899,1,1a,1,1
1013,0.114,0.2616765000532788,19,S30-14-3,16,2,0.0,43.0,188.0,14.0,0.0153938040025899,1,1a,1,1
1014,0.119,0.27141977399143286,19,S30-14-3,17,2,0.0,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
1015,0.117,0.24914943356136654,19,S30-14-3,15,2,0.0,43.0,179.0,14.0,0.0153938040025899,1,1a,1,1
1016,0.112,0.23244667823881685,19,S30-14-3,19,2,0.0,43.0,167.0,14.0,0.0153938040025899,1,1a,1,1
1017,0.129,0.2867306330371034,19,S30-14-3,22,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
1018,0.129,0.2895144255908617,19,S30-14-3,24,2,0.0,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
1019,0.119,0.26863598143767453,19,S30-14-3,21,2,0.0,43.0,193.0,14.0,0.0153938040025899,1,1a,1,1
1020,0.177,0.36746061709609373,19,S30-14-3,33,2,0.0,43.0,264.0,14.0,0.0153938040025899,1,1a,1,1
1021,0.152,0.2769873590989494,19,S30-14-3,31,2,0.0,43.0,199.0,14.0,0.0153938040025899,1,1a,1,1
1022,0.153,0.3187442474053237,19,S30-14-3,28,2,0.0,43.0,229.0,14.0,0.0153938040025899,1,1a,1,1
1023,0.168,0.3493659654966648,19,S30-14-3,32,2,0.0,43.0,251.0,14.0,0.0153938040025899,1,1a,1,1
1024,0.152,0.2783792553758286,19,S30-14-3,30,2,0.0,43.0,200.0,14.0,0.0153938040025899,1,1a,1,1
1025,0.152,0.2839468404833451,19,S30-14-3,23,2,0.0,43.0,204.0,14.0,0.0153938040025899,1,1a,1,1
1026,0.117,0.25193322611512486,19,S30-14-3,26,2,0.0,43.0,181.0,14.0,0.0153938040025899,1,1a,1,1
1027,0.117,0.253325122392004,19,S30-14-3,20,2,0.0,43.0,182.0,14.0,0.0153938040025899,1,1a,1,1
1028,0.112,0.23244667823881685,19,S30-14-3,14,2,0.0,43.0,167.0,14.0,0.0153938040025899,1,1a,1,1
1029,0.129,0.2867306330371034,19,S30-14-3,27,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
1030,0.256,0.4760285266926668,19,S30-14-3,35,2,0.0,43.0,342.0,14.0,0.0153938040025899,2,1a,1,1
1031,0.205,0.4245283644481385,19,S30-14-3,34,2,0.0,43.0,305.0,14.0,0.0153938040025899,1,1a,1,1
1032,0.168,0.35075786177354396,19,S30-14-3,29,2,0.0,43.0,252.0,14.0,0.0153938040025899,1,1a,1,1
1033,0.19,0.28311698815119213,19,S30-20-1,32,2,0.0,40.0,235.0,20.0,0.0314159265358979,2,1a,1,1
1034,0.2,0.24028700719490703,19,S30-20-1,31,2,0.0,40.0,211.00000000000003,20.0,0.0314159265358979,2,1a,1,1
1035,0.171,0.2509945024339783,19,S30-20-1,33,2,0.0,40.0,217.0,20.0,0.0314159265358979,2,1a,1,1
1036,0.155,0.18202741906421183,19,S30-20-1,30,2,0.0,40.0,170.0,20.0,0.0314159265358979,2,1a,1,1
1037,0.198,0.27062491037227565,19,S30-20-2,35,2,0.0,40.0,228.00000000000003,20.0,0.0314159265358979,2,1a,1,1
1038,0.158,0.1659661762056049,19,S30-20-2,33,2,0.0,40.0,155.0,20.0,0.0314159265358979,1,1a,1,1
1039,0.176,0.2034424095423544,19,S30-20-2,34,2,0.0,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
1040,0.129,0.16168317810997637,19,S30-20-3,35,2,0.0,40.0,151.0,20.0,0.0314159265358979,1,1a,1,1
1041,0.176,0.2034424095423544,19,S30-20-3,36,2,0.0,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
1042,0.198,0.27240949291212085,19,S30-20-3,37,2,0.0,40.0,229.0,20.0,0.0314159265358979,2,1a,1,1
1043,0.122,0.32152803995908197,19,S32-14-1,16,2,0.0,43.0,231.0,14.0,0.0153938040025899,1,1a,1,1
1044,0.151,0.32152803995908197,19,S32-14-1,20,2,0.0,43.0,231.0,14.0,0.0153938040025899,1,1a,1,1
1045,0.072,0.29508201069837825,19,S32-14-1,11,2,0.0,43.0,212.0,14.0,0.0153938040025899,1,1a,1,1
1046,0.231,0.46350146020075456,19,S32-14-1,29,2,0.0,43.0,333.0,14.0,0.0153938040025899,1,1a,1,1
1047,0.213,0.4147850905099845,19,S32-14-1,28,2,0.0,43.0,298.0,14.0,0.0153938040025899,1,1a,1,1
1048,0.173,0.37581199475736854,19,S32-14-1,22,2,0.0,43.0,270.0,14.0,0.0153938040025899,1,1a,1,1
1049,0.218,0.4495824974319631,19,S32-14-1,26,2,0.0,43.0,323.0,14.0,0.0153938040025899,1,1a,1,1
1050,0.181,0.38694716497240167,19,S32-14-1,25,2,0.0,43.0,278.0,14.0,0.0153938040025899,1,1a,1,1
1051,0.109,0.30343338835965306,19,S32-14-1,15,2,0.0,43.0,218.0,14.0,0.0153938040025899,1,1a,1,1
1052,0.159,0.311784766020928,19,S32-14-1,24,2,0.0,43.0,224.0,14.0,0.0153938040025899,1,1a,1,1
1053,0.133,0.3382307952816317,19,S32-14-1,17,2,0.0,43.0,243.0,14.0,0.0153938040025899,1,1a,1,1
1054,0.164,0.35632544688106055,19,S32-14-1,21,2,0.0,43.0,256.0,14.0,0.0153938040025899,1,1a,1,1
1055,0.105,0.31596045485156543,19,S32-14-2,15,2,0.0,43.0,227.0,14.0,0.0153938040025899,1,1a,1,1
1056,0.115,0.31317666229780716,19,S32-14-2,14,2,0.0,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
1057,0.122,0.2867306330371034,19,S32-14-2,17,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
1058,0.143,0.3493659654966648,19,S32-14-2,20,2,0.0,43.0,251.0,14.0,0.0153938040025899,1,1a,1,1
1059,0.136,0.31317666229780716,19,S32-14-2,23,2,0.0,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
1060,0.101,0.28533873676022425,19,S32-14-2,13,2,0.0,43.0,205.0,14.0,0.0153938040025899,1,1a,1,1
1061,0.128,0.311784766020928,19,S32-14-2,18,2,0.0,43.0,224.0,14.0,0.0153938040025899,1,1a,1,1
1062,0.306,0.44819060115508397,19,S32-14-2,32,2,0.0,43.0,322.0,14.0,0.0153938040025899,1,1a,1,1
1063,0.146,0.3493659654966648,19,S32-14-2,24,2,0.0,43.0,251.0,14.0,0.0153938040025899,1,1a,1,1
1064,0.166,0.3841633724186434,19,S32-14-2,28,2,0.0,43.0,276.0,14.0,0.0153938040025899,1,1a,1,1
1065,0.152,0.3577173431579397,19,S32-14-2,27,2,0.0,43.0,257.0,14.0,0.0153938040025899,1,1a,1,1
1066,0.294,0.45932577137011715,19,S32-14-2,30,2,0.0,43.0,330.0,14.0,0.0153938040025899,1,1a,1,1
1067,0.143,0.3257037287897194,19,S32-14-2,19,2,0.0,43.0,234.0,14.0,0.0153938040025899,1,1a,1,1
1068,0.238,0.4259202607250177,19,S32-14-2,29,2,0.0,43.0,306.0,14.0,0.0153938040025899,1,1a,1,1
1069,0.216,0.40086612774119307,19,S32-14-3,31,2,0.0,43.0,288.0,14.0,0.0153938040025899,1,1a,1,1
1070,0.127,0.32709562506659856,19,S32-14-3,22,2,0.0,43.0,235.0,14.0,0.0153938040025899,1,1a,1,1
1071,0.26,0.4565419788163588,19,S32-14-3,32,2,0.0,43.0,328.0,14.0,0.0153938040025899,1,1a,1,1
1072,0.143,0.3187442474053237,19,S32-14-3,26,2,0.0,43.0,229.0,14.0,0.0153938040025899,1,1a,1,1
1073,0.107,0.2936901144214991,19,S32-14-3,20,2,0.0,43.0,211.0,14.0,0.0153938040025899,1,1a,1,1
1074,0.175,0.3354470027278734,19,S32-14-3,30,2,0.0,43.0,241.0,14.0,0.0153938040025899,1,1a,1,1
1075,0.102,0.29229821814462,19,S32-14-3,16,2,0.0,43.0,210.0,14.0,0.0153938040025899,1,1a,1,1
1076,0.143,0.34379838038914823,19,S32-14-3,24,2,0.0,43.0,247.0,14.0,0.0153938040025899,1,1a,1,1
1077,0.192,0.3911228538030391,19,S32-14-3,28,2,0.0,43.0,281.0,14.0,0.0153938040025899,1,1a,1,1
1078,0.118,0.31456855857468624,19,S32-14-3,21,2,0.0,43.0,226.0,14.0,0.0153938040025899,1,1a,1,1
1079,0.152,0.34101458783538996,19,S32-14-3,27,2,0.0,43.0,245.0,14.0,0.0153938040025899,1,1a,1,1
1080,0.17,0.23342339621175395,19,S32-20-1,27,2,0.0,40.0,218.0,20.0,0.0314159265358979,2,1a,1,1
1081,0.198,0.25269688764208226,19,S32-20-1,28,2,0.0,40.0,236.0,20.0,0.0314159265358979,2,1a,1,1
1082,0.123,0.17239067334904765,19,S32-20-1,25,2,0.0,40.0,161.0,20.0,0.0314159265358979,1,1a,1,1
1083,0.135,0.1959471628750045,19,S32-20-1,26,2,0.0,40.0,183.0,20.0,0.0314159265358979,1,1a,1,1
1084,0.168,0.2152206543053328,19,S32-20-2,31,2,0.0,40.0,201.0,20.0,0.0314159265358979,2,1a,1,1
1085,0.123,0.17453217239686195,19,S32-20-2,28,2,0.0,40.0,163.0,20.0,0.0314159265358979,1,1a,1,1
1086,0.123,0.17346142287295482,19,S32-20-2,30,2,0.0,40.0,162.0,20.0,0.0314159265358979,1,1a,1,1
1087,0.195,0.23128189716393974,19,S32-20-2,32,2,0.0,40.0,216.0,20.0,0.0314159265358979,2,1a,1,1
1088,0.198,0.25269688764208226,19,S32-20-2,33,2,0.0,40.0,236.0,20.0,0.0314159265358979,2,1a,1,1
1089,0.18,0.24627239049863953,19,S32-20-3,35,2,0.0,40.0,230.0,20.0,0.0314159265358979,2,1a,1,1
1090,0.144,0.17881517049249043,19,S32-20-3,32,2,0.0,40.0,167.0,20.0,0.0314159265358979,1,1a,1,1
1091,0.195,0.2259281495444041,19,S32-20-3,34,2,0.0,40.0,211.00000000000003,20.0,0.0314159265358979,2,1a,1,1
1092,0.175,0.2077254076379829,19,S32-20-3,33,2,0.0,40.0,194.0,20.0,0.0314159265358979,1,1a,1,1
1093,0.123,0.17346142287295482,19,S32-20-3,30,2,0.0,40.0,162.0,20.0,0.0314159265358979,1,1a,1,1
1094,0.1,0.16344926039353305,21,B1-a,2,2,0.0,40.0,186.48707385253232,16.0,0.0125663706143591,1,2,1,1
1095,0.15,0.18647333708977287,21,B1-a,3,2,0.0,40.0,212.80292522173136,16.0,0.0125663706143591,1,2,1,1
1096,0.2,0.20949776802148976,21,B1-a,4,2,0.0,40.0,239.13170230596407,16.0,0.0125663706143591,1,2,1,1
1097,0.25,0.23252263378532392,21,B1-a,5,2,0.0,40.0,265.47387467795244,16.0,0.0125663706143591,1,2,1,1
1098,0.28,0.2555480212046841,21,B1-a,6,2,0.0,40.0,291.82993813712864,16.0,0.0125663706143591,1,2,1,1
1099,0.28,0.2785740238781622,21,B1-a,7,2,0.0,40.0,318.2004167269259,16.0,0.0125663706143591,2,2,1,1
1100,0.3,0.30160074280202853,21,B1-a,8,2,0.0,40.0,344.58586497226656,16.0,0.0125663706143591,2,2,1,1
1101,0.1,0.16348454084499844,21,B1-b,1,2,0.0,40.0,186.40820390943315,16.0,0.0125663706143591,1,2,1,1
1102,0.15,0.1865135579590226,21,B1-b,2,2,0.0,40.0,212.71088071422784,16.0,0.0125663706143591,1,2,1,1
1103,0.2,0.20954291283543353,21,B1-b,3,2,0.0,40.0,239.02591551559152,16.0,0.0125663706143591,1,2,1,1
1104,0.25,0.23257268234068082,21,B1-b,4,2,0.0,40.0,265.35375582080536,16.0,0.0125663706143591,1,2,1,1
1105,0.28,0.25560294923790344,21,B1-b,5,2,0.0,40.0,291.6948739393421,16.0,0.0125663706143591,1,2,1,1
1106,0.28,0.2786338027078794,21,B1-b,6,2,0.0,40.0,318.0497688808154,16.0,0.0125663706143591,2,2,1,1
1107,0.3,0.301665338930528,21,B1-b,7,2,0.0,40.0,344.41896844652706,16.0,0.0125663706143591,2,2,1,1
1108,0.1,0.18907424772332485,21,B2-a,1,2,0.0,25.0,185.35403684504996,16.0,0.0157460983498901,1,2,1,1
1109,0.15,0.2158377163667256,21,B2-a,2,2,0.0,25.0,211.68842234929824,16.0,0.0157460983498901,1,2,1,1
1110,0.18,0.2425883130448712,21,B2-a,3,2,0.0,25.0,238.0365519574032,16.0,0.0157460983498901,1,2,1,1
1111,0.18,0.26932573473648985,21,B2-a,4,2,0.0,25.0,264.3989270255051,16.0,0.0157460983498901,1,2,1,1
1112,0.25,0.2960496655789462,21,B2-a,5,2,0.0,25.0,290.7760771869915,16.0,0.0157460983498901,2,2,1,1
1113,0.28,0.32275977606656636,21,B2-a,6,2,0.0,25.0,317.1685625843991,16.0,0.0157460983498901,2,2,1,1
1114,0.33,0.35420153009242444,21,B2-a,7,2,0.0,25.0,343.5769762955359,16.0,0.0157460983498901,2,2,1,1
1115,0.08,0.16240121236494462,21,B2-b,1,2,0.0,25.0,158.98272850253613,16.0,0.0157460983498901,1,2,1,1
1116,0.1,0.1891956252442884,21,B2-b,2,2,0.0,25.0,185.29417522356212,16.0,0.0157460983498901,1,2,1,1
1117,0.15,0.21597786224115834,21,B2-b,3,2,0.0,25.0,211.6184619004749,16.0,0.0157460983498901,1,2,1,1
1118,0.18,0.2427476426141854,21,B2-b,4,2,0.0,25.0,237.9560471225882,16.0,0.0157460983498901,1,2,1,1
1119,0.18,0.26950467404748923,21,B2-b,5,2,0.0,25.0,264.3074146967447,16.0,0.0157460983498901,1,2,1,1
1120,0.25,0.2962486519392163,21,B2-b,6,2,0.0,25.0,290.67307557197984,16.0,0.0157460983498901,2,2,1,1
